iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
COL,South America,Colombia,2021-03-30,2397731.0,7952.0,7215286,63255.0,176.0,140143,47122545,156.28,141802,1243149,3459,2754,1.32,,,,,,,,,47170.0,12639232.0,248398,927,47619.0,936,0.18,5.6,tests performed,2121530.0,1858823.0,262707.0,156476.0,117389.0,4.17,3.65,0.52,2307.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-31,2406377.0,8646.0,7595286,63422.0,167.0,146857,47292465,169.92,149.27,1246431,3282,2886,1.32,,,,,,,,,55762.0,12694994.0,249494,1096,49354.0,0.97,188,5.3,tests performed,2243392.0,1957325.0,286067.0,121862.0,122556.0,4.41,3.85,0.56,2409.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-01,2417826.0,11449.0,8269143,63614.0,192.0,156429,47517472,225007,162513,1250204,3773,3074,1.33,,,,,,,,,57618.0,12752612.0,250627,1132,50143.0,985,191,5.2,tests performed,2300890.0,1965935.0,334955.0,57498.0,117789.0,4.52,3.86,0.66,2315.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-02,2428048.0,10222.0,8673.0,63777.0,163.0,161714,47718364,200893,170.45,1253408,3203,3178,1.31,,,,,,,,,43369.0,12795981.0,251479,852,49698.0,977,206,4.9,tests performed,2336144.0,1971891.0,364253.0,35254.0,105694.0,4.59,3.88,0.72,2077.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-03,2437197.0,9149.0,8800857,63932.0,155.0,163143,47898169,179805,172963,1256454,3046,3206,1.3,,,,,,,,,36258.0,12832239.0,252192,713,46778.0,919,217,4.6,tests performed,2381049.0,1989856.0,391193.0,44905.0,93446.0,4.68,3.91,0.77,1836.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-04,2446219.0,9022.0,9069857,64094.0,162.0,162714,48075479,177309,178.25,1259638,3184,3198,1.3,,,,,,,,,32601.0,12864840.0,252832,641,45101.0,886,222,4.5,tests performed,2408085.0,2005885.0,402200.0,27036.0,84175.0,4.73,3.94,0.79,1654.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,48.18
COL,South America,Colombia,2021-04-05,2456409.0,10190.0,9518571,64293.0,199.0,173429,48275742,200264,187068,1263549,3911,3408,1.31,,,,,,,,,42199.0,12907039.0,253662,829,44997.0,884,232,4.3,tests performed,2479671.0,2056135.0,423536.0,71586.0,73517.0,4.87,4.04,0.83,1445.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-06,2468236.0,11827.0,10072143,64524.0,231.0,181286,48508178,232436,197948,1268088,4.54,3563,1.32,,,,,,,,,44225.0,12951264.0,254531,869,44576.0,876,236,4.2,tests performed,,,,,66295.0,,,,1303.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-07,2479617.0,11381.0,10462857,64767.0,243.0,192143,48731849,223.67,205626,1272864,4776,3776,1.31,,,,,,,,,52847.0,13004111.0,255569,1039,44160.0,868,248,4.0,tests performed,2691513.0,2148976.0,542537.0,,64017.0,5.29,4.22,1.07,1258.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-08,2492081.0,12464.0,10607857,65014.0,247.0,200.0,48976803,244955,208476,1277718,4854,3931,1.32,,,,,,,,,67180.0,13071291.0,256.89,1.32,45526.0,895,259,3.9,tests performed,2812828.0,2172751.0,640077.0,121315.0,73134.0,5.53,4.27,1.26,1437.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-09,2504206.0,12125.0,10879714,65283.0,269.0,215143,49215096,238292,213819,1283005,5287,4228,1.32,,,,,,,,,64970.0,13136261.0,258167,1277,48611.0,955,253,4.0,tests performed,2946222.0,2201956.0,744266.0,133394.0,87154.0,5.79,4.33,1.46,1713.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-10,2518715.0,14509.0,11645429,65608.0,325.0,239429,49500241,285145,228867,1289392,6387,4705,1.34,,,,,,,,,71561.0,13207822.0,259573,1406,53655.0,1054,249,4.0,tests performed,3041349.0,2232564.0,808785.0,95127.0,94329.0,5.98,4.39,1.59,1854.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-11,2536198.0,17483.0,12854143,65889.0,281.0,256429,49843834,343593,252622,1294915,5522,5.04,1.35,,,,,,,,,67946.0,13275768.0,260908,1335,58704.0,1154,251,4.0,tests performed,,,,,99912.0,,,,1964.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,66.39
COL,South America,Colombia,2021-04-12,2552937.0,16739.0,13789714,66156.0,267.0,266143,50172805,328971,271009,1300162,5247,5.23,1.34,,,,,,,,,53153.0,13328921.0,261953,1045,60269.0,1184,251,4.0,tests performed,3173583.0,2258826.0,914757.0,,99130.0,6.24,4.44,1.8,1948.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-13,2569314.0,16377.0,14439714,66482.0,326.0,279714,50494661,321857,283783,1306569,6407,5497,1.31,,,,,,,,,71880.0,13400801.0,263366,1413,64220.0,1262,0.25,4.0,tests performed,3350226.0,2340554.0,1009672.0,176643.0,109233.0,6.58,4.6,1.98,2147.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-14,2585801.0,16487.0,15169143,66819.0,337.0,293143,50818.68,324019,298119,1313192,6623,5761,1.27,,,,,,,,,87410.0,13488211.0,265083,1718,69157.0,1359,246,4.1,tests performed,3455084.0,2407129.0,1047955.0,104858.0,109082.0,6.79,4.73,2.06,2144.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-15,2602719.0,16918.0,15805429,67199.0,380.0,312143,51151169,332489,310624,1320.66,7468,6135,1.24,,,,,,,,,89027.0,13577238.0,266833,1.75,72278.0,1.42,0.24,4.2,tests performed,,,,,101395.0,,,,1993.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-16,2619422.0,16703.0,16459429,67564.0,365.0,325857,51479433,328264,323477,1327834,7173,6404,1.21,,,,,,,,,77238.0,13654476.0,268351,1518,74031.0,1455,239,4.2,tests performed,3590096.0,2496243.0,1093853.0,,91982.0,7.06,4.91,2.15,1808.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-17,2636076.0,16654.0,16765857,67931.0,367.0,331857,51806733,327301,329499,1335046,7213,6522,1.19,,,,,,,,,81400.0,13735876.0,269951,1.6,75436.0,1483,238,4.2,tests performed,3707216.0,2571554.0,1135662.0,117120.0,95124.0,7.29,5.05,2.23,1869.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-18,2652947.0,16871.0,16678429,68328.0,397.0,348429,52138299,331565,327781,1342848,7802,6848,1.17,,,,,,,,,69964.0,13805840.0,271326,1375,75725.0,1488,238,4.2,tests performed,3769499.0,2614088.0,1155411.0,62283.0,94576.0,7.41,5.14,2.27,1859.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,95.96
COL,South America,Colombia,2021-04-19,2667136.0,14189.0,16314143,68748.0,420.0,370286,52417155,278856,320621,1351103,8254,7277,1.15,,,,,,,,,62609.0,13868449.0,272556,1.23,77075.0,1515,235,4.3,tests performed,3867076.0,2678773.0,1188303.0,97577.0,99070.0,7.6,5.26,2.34,1947.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-20,2684101.0,16965.0,16398143,69177.0,429.0,385.0,52750567,333413,322272,1359534,8431,7566,1.14,,,,,,,,,70930.0,13939379.0,273.95,1394,76940.0,1512,237,4.2,tests performed,3979575.0,2747711.0,1231864.0,112499.0,89907.0,7.82,5.4,2.42,1767.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-21,2701313.0,17212.0,16501714,69596.0,419.0,396714,53088834,338267,324308,1367768,8235,7797,1.13,,,,,,,,,74004.0,14013383.0,275405,1454,75025.0,1474,239,4.2,tests performed,4131008.0,2850117.0,1280891.0,151433.0,96561.0,8.12,5.6,2.52,1898.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-22,2720619.0,19306.0,16842857,70026.0,430.0,403857,53468255,379.42,331012,1376219,8451,7937,1.12,,,,,,,,,81926.0,14095309.0,277015,1.61,74010.0,1455,242,4.1,tests performed,4224659.0,2904408.0,1320251.0,93651.0,100296.0,8.3,5.71,2.59,1971.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-23,2740544.0,19925.0,17303143,70446.0,420.0,411714,53859.84,391586,340058,1384473,8254,8091,1.1,,,,,,,,,98756.0,14194065.0,278956,1941,77084.0,1515,242,4.1,tests performed,4318314.0,2961023.0,1357291.0,93655.0,104031.0,8.49,5.82,2.67,2045.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-24,2757274.0,16730.0,17314.0,70886.0,440.0,422143,54188634,328794,340272,1393121,8647,8296,1.08,,,,,,,,,83354.0,14277419.0,280594,1638,77363.0,1.52,241,4.1,tests performed,4400615.0,3008636.0,1391979.0,82301.0,99057.0,8.65,5.91,2.74,1947.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-25,2774464.0,17190.0,17359571,71351.0,465.0,431857,54526469,337835,341167,1402259,9139,8487,1.07,,,,,,,,,81104.0,14358523.0,282188,1594,78955.0,1552,239,4.2,tests performed,4451266.0,3039713.0,1411553.0,50651.0,97395.0,8.75,5.97,2.77,1914.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,102.78
COL,South America,Colombia,2021-04-26,2787303.0,12839.0,17166714,71799.0,448.0,435857,54778794,252325,337377,1411064,8805,8566,1.05,,,,,,,,,68589.0,14427112.0,283536,1348,79809.0,1568,239,4.2,tests performed,,,,,95892.0,,,,1885.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-27,2804881.0,17578.0,17254286,72235.0,436.0,436857,55124254,345.46,339098,1419633,8569,8586,1.05,,,,,,,,,74407.0,14501519.0,284998,1462,80306.0,1578,239,4.2,tests performed,4625373.0,3149010.0,1476363.0,,92257.0,9.09,6.19,2.9,1813.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-28,2824626.0,19745.0,17616143,72725.0,490.0,447.0,55512302,388048,346.21,1429263,9.63,8785,1.04,,,,,,,,,84237.0,14585756.0,286653,1656,81768.0,1607,237,4.2,tests performed,4714640.0,3209415.0,1505225.0,89267.0,83376.0,9.27,6.31,2.96,1639.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-29,2841934.0,17308.0,17330714,73230.0,505.0,457714,55852455,340154,340.6,1439187,9925,8995,1.02,,,,,,,,,89339.0,14675095.0,288409,1756,82827.0,1628,236,4.2,tests performed,4824078.0,3277767.0,1546311.0,109438.0,85631.0,9.48,6.44,3.04,1683.0,81.48,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-04-30,2859724.0,17790.0,17025714,73720.0,490.0,467714,56202082,349626,334606,1448817,9.63,9192,1.01,,,,,,,,,87024.0,14762119.0,290.12,1.71,81151.0,1595,236,4.2,tests performed,4986471.0,3359439.0,1627032.0,162393.0,95451.0,9.8,6.6,3.2,1876.0,88.89,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-01,2877746.0,18022.0,17210286,73992.0,272.0,443714,56556268,354186,338233,1454163,5346,8.72,1.0,,,,,,,,,85465.0,14847584.0,291799,1.68,81452.0,1601,237,4.2,tests performed,5112694.0,3412223.0,1700471.0,126223.0,101726.0,10.05,6.71,3.34,1999.0,88.89,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-02,2893655.0,15909.0,17027286,74477.0,485.0,446571,56868927,312659,334637,1463695,9532,8776,0.98,,,,,,,,,56178.0,14903762.0,292903,1104,77891.0,1531,239,4.2,tests performed,5220330.0,3454250.0,1766080.0,107636.0,109866.0,10.26,6.79,3.47,2159.0,88.89,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,102.44
COL,South America,Colombia,2021-05-03,2905254.0,11599.0,16850143,75164.0,687.0,480714,57096882,227955,331155,1477196,13502,9447,0.97,,,,,,,,,55286.0,14959048.0,293.99,1087,75991.0,1493,0.24,4.2,tests performed,,,,,122468.0,,,,2407.0,82.41,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-04,2919805.0,14551.0,16417714,75627.0,463.0,484571,57382852,285.97,322657,1486295,9099,9523,0.97,,,,,,,,,60290.0,15019338.0,295175,1185,73974.0,1454,241,4.1,tests performed,,,,,135070.0,,,,2655.0,82.41,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-05,2934611.0,14806.0,15712143,76015.0,388.0,470.0,57673834,290982,308.79,1493921,7625,9237,0.97,,,,,,,,,66469.0,15085807.0,296481,1306,71436.0,1404,243,4.1,tests performed,,,,,147356.0,,,,2896.0,82.41,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-06,2951101.0,16490.0,15595286,76414.0,399.0,454857,57997911,324078,306494,1501762,7842,8939,0.98,,,,,,,,,74550.0,15160357.0,297946,1465,69323.0,1362,247,4.0,tests performed,,,,,156760.0,,,,3081.0,82.41,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-07,2968626.0,17525.0,15557429,76867.0,453.0,449571,58342.33,344418,305.75,1510665,8903,8835,0.99,,,,,,,,,82048.0,15242405.0,299559,1612,68612.0,1348,248,4.0,tests performed,6096661.0,3861416.0,2235245.0,,158599.0,11.98,7.59,4.39,3117.0,82.41,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-08,2985536.0,16910.0,15398571,77359.0,492.0,481.0,58674662,332332,302628,1520334,9669,9453,1.0,,,,,,,,,81382.0,15323787.0,301158,1599,68029.0,1337,251,4.0,tests performed,,,,,158764.0,,,,3120.0,82.41,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-09,3002758.0,17222.0,15586143,77854.0,495.0,482429,59013125,338464,306314,1530063,9728,9481,1.01,,,,,,,,,70866.0,15394653.0,302551,1393,70127.0,1378,251,4.0,tests performed,,,,,161585.0,,,,3176.0,82.41,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,101.49
COL,South America,Colombia,2021-05-10,3015301.0,12543.0,15721.0,78342.0,488.0,454.0,59259632,246507,308964,1539653,9591,8922,1.01,,,,,,,,,41635.0,15436288.0,303369,818,68177.0,1.34,254,3.9,tests performed,6478808.0,4037833.0,2440975.0,,154745.0,12.73,7.94,4.8,3041.0,82.41,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-11,3031726.0,16425.0,15988714,78771.0,429.0,449143,59582432,322.8,314226,1548084,8431,8827,1.02,,,,,,,,,86895.0,15523183.0,305077,1708,71978.0,1415,258,3.9,tests performed,6673552.0,4140197.0,2533355.0,194744.0,157527.0,13.12,8.14,4.98,3096.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-12,3048719.0,16993.0,16301143,79261.0,490.0,463714,59916395,333963,320366,1557714,9.63,9113,1.02,,,,,,,,,74112.0,15597295.0,306533,1457,73070.0,1436,0.26,3.8,tests performed,6851163.0,4238607.0,2612556.0,177611.0,157862.0,13.46,8.33,5.13,3102.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-13,3067879.0,19160.0,16682571,79760.0,499.0,478.0,60292946,376551,327862,1567521,9807,9394,1.02,,,,,,,,,72705.0,15670000.0,307962,1429,72806.0,1431,0.26,3.8,tests performed,7044644.0,4351490.0,2693154.0,193481.0,160464.0,13.84,8.55,5.29,3154.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-14,3084460.0,16581.0,16547714,80250.0,490.0,483286,60618812,325866,325212,1577151,9.63,9498,1.01,,,,,,,,,71437.0,15741437.0,309366,1404,71290.0,1401,261,3.8,tests performed,,,,,158982.0,,,,3124.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-15,3103333.0,18873.0,16828143,80780.0,530.0,488714,60989723,370911,330723,1587567,10416,9605,1.01,,,,,,,,,79899.0,15821336.0,310936,1.57,71078.0,1397,262,3.8,tests performed,7374433.0,4552042.0,2822391.0,,164341.0,14.49,8.95,5.55,3230.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-16,3118426.0,15093.0,16524.0,81300.0,520.0,492286,61286345,296622,324746,1597787,10.22,9675,1.0,,,,,,,,,61453.0,15882789.0,312144,1208,69734.0,1.37,263,3.8,tests performed,7459332.0,4601785.0,2857547.0,84899.0,158272.0,14.66,9.04,5.62,3111.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-17,3131410.0,12984.0,16587.0,81809.0,509.0,495286,61541.52,255174,325984,1607.79,10003,9734,1.0,,,,,,,,,32568.0,15915357.0,312784,0.64,68438.0,1345,261,3.8,tests performed,7537763.0,4652005.0,2885758.0,78431.0,151279.0,14.81,9.14,5.67,2973.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-18,3144547.0,13137.0,16117286,82291.0,482.0,502857,61799701,258181,316753,1617263,9473,9883,1.0,,,,,,,,,41262.0,15956619.0,313595,811,61919.0,1217,264,3.8,tests performed,7718287.0,4759397.0,2958890.0,180524.0,149248.0,15.17,9.35,5.82,2933.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-19,3161126.0,16579.0,16058143,82743.0,452.0,497429,62125527,325827,315.59,1626146,8883,9776,1.02,,,,,,,,,75751.0,16032370.0,315084,1489,62154.0,1222,264,3.8,tests performed,7862802.0,4861546.0,3001256.0,144515.0,144520.0,15.45,9.55,5.9,2840.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-20,3177212.0,16086.0,15619.0,83233.0,490.0,496143,62441665,316138,306.96,1635776,9.63,9751,1.04,,,,,,,,,71291.0,16103661.0,316485,1401,61952.0,1218,266,3.8,tests performed,8008919.0,4959877.0,3049042.0,146117.0,137754.0,15.74,9.75,5.99,2707.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-21,3192050.0,14838.0,15370.0,83719.0,486.0,495571,62733276,291611,302066,1645327,9551,9739,1.06,,,,,,,,,70423.0,16174084.0,317869,1384,61807.0,1215,271,3.7,tests performed,,,,,130380.0,,,,2562.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-22,3210787.0,18737.0,15350571,84228.0,509.0,492571,63101514,368238,301684,1655331,10003,9.68,1.1,,,,,,,,,94305.0,16268389.0,319722,1853,63865.0,1255,278,3.6,tests performed,8235482.0,5126062.0,3109420.0,,123007.0,16.19,10.07,6.11,2417.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-23,3232456.0,21669.0,16290.0,84724.0,496.0,489143,63527374,425.86,320147,1665079,9748,9613,1.14,,,,,,,,,66947.0,16335336.0,321038,1316,64650.0,1271,284,3.5,tests performed,8304265.0,5176752.0,3127513.0,68783.0,120705.0,16.32,10.17,6.15,2372.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-24,3249433.0,16977.0,16860429,85207.0,483.0,485429,63861023,333649,331358,1674571,9492,9.54,1.16,,,,,,,,,40771.0,16376107.0,321839,801,65821.0,1294,288,3.5,tests performed,8425588.0,5278110.0,3147478.0,121323.0,126832.0,16.56,10.37,6.19,2493.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-25,3270614.0,21181.0,18009571,85666.0,459.0,482143,64277292,416.27,353942,1683592,9021,9476,1.18,,,,,,,,,89619.0,16465726.0,323.6,1761,72730.0,1429,287,3.5,tests performed,8613236.0,5439630.0,3173606.0,187648.0,127850.0,16.93,10.69,6.24,2513.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-26,3294101.0,23487.0,18996429,86180.0,514.0,491.0,64738882,461589,373336,1693693,10102,9.65,1.18,,,,,,,,,97639.0,16563365.0,325519,1919,75856.0,1491,292,3.4,tests performed,8842360.0,5646512.0,3195848.0,229124.0,139937.0,17.38,11.1,6.28,2750.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-27,3319193.0,25092.0,20283.0,86693.0,513.0,494286,65232014,493132,398621,1703775,10082,9714,1.18,,,,,,,,,104058.0,16667423.0,327564,2045,80537.0,1583,295,3.4,tests performed,,,,,158059.0,,,,3106.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-28,3342567.0,23374.0,21502429,87207.0,514.0,498286,65691383,459369,422587,1713877,10102,9793,1.17,,,,,,,,,80965.0,16748388.0,329156,1591,82043.0,1612,297,3.4,tests performed,,,,,180871.0,,,,3555.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-29,3363061.0,20494.0,21753429,87747.0,540.0,502714,66094151,402768,427.52,1724.49,10613,9.88,1.16,,,,,,,,,86214.0,16834602.0,330.85,1694,80888.0,1.59,299,3.3,tests performed,9661266.0,6399229.0,3262037.0,,203683.0,18.99,12.58,6.41,4003.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-30,3383279.0,20218.0,21546143,88282.0,535.0,508286,66491494,397344,423446,1735004,10514,9989,1.16,,,,,,,,,78907.0,16913509.0,332401,1551,82596.0,1623,0.3,3.3,tests performed,9825772.0,6551917.0,3273855.0,164506.0,217358.0,19.31,12.88,6.43,4272.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-05-31,3406456.0,23177.0,22431857,88774.0,492.0,509571,66946991,455497,440853,1744673,9669,10015,1.18,,,,,,,,,50978.0,16964487.0,333403,1002,84054.0,1652,301,3.3,tests performed,10092122.0,6798875.0,3293247.0,266350.0,238076.0,19.83,13.36,6.47,4679.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
